,_CASE_KEY,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Cost Factor,Weekday,Daytime,Distribution Channel,Customer Location,Customer Type,Customer_Location,Customer_Type,SORTING,EVENTTIME,ACTIVITY_EN,Automation
6487,495,2,154,10,3,Speciale,Small,5,Waiter,Sunday,11,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,3967,2018-01-21 04:18:54,Start baking pizza,A
6488,495,2,154,10,3,Speciale,Small,5,Waiter,Sunday,11,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,3968,2018-01-21 04:18:54,Baking pizza ready,B
6489,495,2,154,10,3,Speciale,Small,5,Waiter,Sunday,11,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,3969,2018-01-21 04:19:54,Payment customer,A
6490,1908,2,154,25,4,Salami,Small,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Adult,15096,2018-04-29 05:40:46,Order at the counter (shop),A
6491,1908,2,154,25,4,Salami,Small,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Adult,15097,2018-04-29 05:42:46,Start preparing pizza,A
6492,1908,2,154,25,4,Salami,Small,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Adult,15098,2018-04-29 05:47:46,Start baking pizza,A
6493,1908,2,154,25,4,Salami,Small,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Adult,15099,2018-04-29 05:47:46,Baking pizza ready,A
6494,1908,2,154,25,4,Salami,Small,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Adult,15100,2018-04-29 05:48:46,Payment customer,B
6495,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6976,2018-01-22 18:28:39,Order by phone,A
6496,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6977,2018-01-22 18:29:39,Start preparing pizza,A
6497,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6978,2018-01-22 18:33:39,Call Customer,A
6498,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6979,2018-01-22 18:36:39,Start preparing pizza,A
6499,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6980,2018-01-22 18:41:39,Start baking pizza,A
6500,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6981,2018-01-22 18:47:39,Baking pizza ready,A
6501,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6982,2018-01-22 18:50:39,Plan route,B
6502,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6983,2018-01-22 18:54:39,Departure pizza,A
6503,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6984,2018-01-22 19:03:39,Pizza arrives at customer,A
6504,869,4,154,50,5,Funghi,Large,3,Chef 1,Wednesday,14,Feedera SE,Munich District Three,Student,Munich District Two,Adult,6985,2018-01-22 19:25:39,Payment customer,A
6505,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,66,2018-07-04 23:00:54,Start order website,A
6506,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,67,2018-07-04 23:04:54,Approve order website,A
6507,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,68,2018-07-04 23:05:54,Receive order website,A
6508,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,69,2018-07-04 23:07:54,Call Customer,A
6509,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,70,2018-07-04 23:08:54,Start baking pizza,B
6510,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,71,2018-07-04 23:08:54,Start preparing pizza,B
6511,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,72,2018-07-04 23:10:54,Plan route,B
6512,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,73,2018-07-04 23:10:54,Baking pizza ready,B
6513,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,74,2018-07-04 23:14:54,Departure pizza,A
6514,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,75,2018-07-04 23:18:54,Pizza arrives at customer,A
6515,9,6,154,29,37,Salami,Small,3,Ingredients,Thursday,13,Deliveruu Inc.,Munich District One,Student,Munich District Two,Adult,76,2018-07-04 23:48:54,Payment customer,A
6516,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10211,2018-07-04 01:10:59,Order by phone,A
6517,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10212,2018-07-04 01:12:59,Start preparing pizza,B
6518,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10213,2018-07-04 01:14:59,Start baking pizza,A
6519,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10214,2018-07-04 01:21:59,Baking pizza ready,A
6520,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10215,2018-07-04 01:23:59,Plan route,A
6521,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10216,2018-07-04 01:26:59,Departure pizza,B
6522,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10217,2018-07-04 01:35:59,Pizza arrives at customer,A
6523,1282,1,196,54,12,Speciale,Large,4,Chef 1,Sunday,18,Deliver Now Holding,Munich District Three,Teenager,Munich District Two,Student,10218,2018-07-04 02:08:59,Payment customer,A
6524,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1830,2018-07-23 13:40:08,Order by phone,A
6525,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1831,2018-07-23 13:40:08,Start preparing pizza,B
6526,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1832,2018-07-23 13:41:08,Start baking pizza,A
6527,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1833,2018-07-23 13:54:08,Baking pizza ready,A
6528,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1834,2018-07-23 13:56:08,Plan route,A
6529,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1835,2018-07-23 14:01:08,Departure pizza,B
6530,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1836,2018-07-23 14:04:08,Pizza arrives at customer,A
6531,217,1,196,8,7,Magherita,Small,3,Chef 1,Sunday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,1837,2018-07-23 14:09:08,Payment customer,A
6532,1966,2,196,16,23,Salami,Medium,5,Delivery Scooters ,Friday,14,Feedera SE,Munich District One,Teenager,Munich District Two,Student,15538,2018-03-31 10:46:30,Order at the counter (shop),A
6533,1966,2,196,16,23,Salami,Medium,5,Delivery Scooters ,Friday,14,Feedera SE,Munich District One,Teenager,Munich District Two,Student,15539,2018-03-31 10:47:30,Start preparing pizza,A
6534,1966,2,196,16,23,Salami,Medium,5,Delivery Scooters ,Friday,14,Feedera SE,Munich District One,Teenager,Munich District Two,Student,15540,2018-03-31 10:50:30,Start baking pizza,A
6535,1966,2,196,16,23,Salami,Medium,5,Delivery Scooters ,Friday,14,Feedera SE,Munich District One,Teenager,Munich District Two,Student,15541,2018-03-31 11:00:30,Baking pizza ready,A
6536,1966,2,196,16,23,Salami,Medium,5,Delivery Scooters ,Friday,14,Feedera SE,Munich District One,Teenager,Munich District Two,Student,15542,2018-03-31 11:01:30,Payment customer,A
6537,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8903,2018-05-30 17:12:08,Order by phone,B
6538,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8904,2018-05-30 17:14:08,Start preparing pizza,A
6539,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8905,2018-05-30 17:19:08,Start baking pizza,A
6540,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8906,2018-05-30 17:36:08,Baking pizza ready,A
6541,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8907,2018-05-30 17:37:08,Start preparing pizza,B
6542,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8908,2018-05-30 17:43:08,Start baking pizza,A
6543,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8909,2018-05-30 17:56:08,Baking pizza ready,B
6544,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8910,2018-05-30 18:00:08,Plan route,B
6545,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8911,2018-05-30 18:03:08,Departure pizza,A
6546,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8912,2018-05-30 18:10:08,Pizza arrives at customer,B
6547,1123,3,196,55,16,Salami,Small,1,Ingredients,Wednesday,12,BestOrder Inc.,Munich District Five,Adult,Munich District Two,Student,8913,2018-05-30 18:48:08,Payment customer,A
6548,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5889,2018-04-30 19:00:21,Order by phone,A
6549,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5890,2018-04-30 19:02:21,Start baking pizza,A
6550,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5891,2018-04-30 19:02:21,Start preparing pizza,A
6551,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5892,2018-04-30 19:19:21,Baking pizza ready,A
6552,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5893,2018-04-30 19:24:21,Start preparing pizza,A
6553,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5894,2018-04-30 19:25:21,Plan route,B
6554,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5895,2018-04-30 19:25:21,Baking pizza ready,B
6555,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5896,2018-04-30 19:25:21,Start baking pizza,A
6556,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5897,2018-04-30 19:26:21,Departure pizza,B
6557,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5898,2018-04-30 19:33:21,Pizza arrives at customer,B
6558,736,3,196,6,10,Funghi,Large,4,Ingredients,Friday,19,Feedera SE,Munich District Three,Student,Munich District Two,Student,5899,2018-04-30 19:35:21,Payment customer,A
6559,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4232,2018-05-10 02:34:51,Start order website,A
6560,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4233,2018-05-10 02:44:51,Approve order website,A
6561,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4234,2018-05-10 02:45:51,Payment via credit card,A
6562,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4235,2018-05-10 02:45:51,Receive order website,A
6563,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4236,2018-05-10 02:49:51,Start preparing pizza,B
6564,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4237,2018-05-10 02:50:51,Start baking pizza,B
6565,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4238,2018-05-10 02:57:51,Baking pizza ready,A
6566,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4239,2018-05-10 03:02:51,Plan route,A
6567,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4240,2018-05-10 03:07:51,Departure pizza,A
6568,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4241,2018-05-10 03:14:51,Pizza arrives at customer,A
6569,529,8,196,29,7,Salami,Large,4,Delivery Scooters ,Saturday,14,TownExpress Inc. ,Munich District One,Adult,Munich District Two,Student,4242,2018-05-10 03:50:51,Pizza received,B
6570,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12882,2018-03-08 21:32:17,Start order website,A
6571,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12883,2018-03-08 21:40:17,Approve order website,A
6572,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12884,2018-03-08 21:41:17,Receive order website,A
6573,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12885,2018-03-08 21:44:17,Start preparing pizza,B
6574,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12886,2018-03-08 21:44:17,Payment via credit card,A
6575,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12887,2018-03-08 21:48:17,Start baking pizza,A
6576,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12888,2018-03-08 22:00:17,Baking pizza ready,A
6577,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12889,2018-03-08 22:05:17,Departure pizza,B
6578,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12890,2018-03-08 22:05:17,Plan route,A
6579,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12891,2018-03-08 22:14:17,Pizza arrives at customer,A
6580,1622,8,196,11,32,Speciale,Medium,3,Distribution channel fees,Sunday,21,BestOrder Inc.,Munich District One,Teenager,Munich District Two,Student,12892,2018-03-08 22:26:17,Pizza received,A
6581,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8581,2018-05-11 13:44:11,Order by phone,A
6582,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8582,2018-05-11 13:44:11,Start preparing pizza,A
6583,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8583,2018-05-11 13:46:11,Start baking pizza,A
6584,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8584,2018-05-11 13:47:11,Plan route,A
6585,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8585,2018-05-11 13:47:11,Baking pizza ready,B
6586,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8586,2018-05-11 13:49:11,Departure pizza,B
6587,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8587,2018-05-11 13:52:11,Pizza arrives at customer,B
6588,1077,1,170,20,51,Salami,Large,2,Ingredients,Saturday,19,Feedera SE,Munich District Four,Teenager,Munich District Two,Student,8588,2018-05-11 14:29:11,Payment customer,A
6589,1767,1,170,5,1,Calzone,Small,3,Delivery Guy 1 ,Friday,13,TownExpress Inc. ,Munich District One,Teenager,Munich District Two,Student,13985,2018-03-24 00:30:05,Order by phone,A
6590,1767,1,170,5,1,Calzone,Small,3,Delivery Guy 1 ,Friday,13,TownExpress Inc. ,Munich District One,Teenager,Munich District Two,Student,13986,2018-03-24 00:33:05,Start preparing pizza,A
6591,1767,1,170,5,1,Calzone,Small,3,Delivery Guy 1 ,Friday,13,TownExpress Inc. ,Munich District One,Teenager,Munich District Two,Student,13987,2018-03-24 00:35:05,Start baking pizza,B
