,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
3432,,COURSE TOTAL:,21,9,1,0,0,31.0,3.645,1.0,0.0,0.0,1.0,0.0,33.0,,20211
3436,,COURSE TOTAL:,21,3,1,0,0,25.0,3.8,0.0,0.0,0.0,1.0,0.0,26.0,,20211
3440,,COURSE TOTAL:,6,3,0,0,0,9.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,9.0,,20211
3444,,COURSE TOTAL:,3,6,2,0,0,11.0,3.09,0.0,0.0,0.0,0.0,0.0,11.0,,20211
3448,,COURSE TOTAL:,13,7,1,0,0.1,21,3.571,1.1,0.2,0.3,0.4,0.5,22,Unnamed: 0,20211
3452,,COURSE TOTAL:,5,2,1,0,0,8.0,3.5,0.0,0.0,0.0,2.0,0.0,10.0,,20211
3456,,COURSE TOTAL:,19,7,0,0,0,26.0,3.73,0.0,0.0,0.0,0.0,0.0,26.0,,20211
3460,,COURSE TOTAL:,25,2,0,0,0,27.0,3.925,0.0,0.0,0.0,1.0,0.0,28.0,,20211
3464,,COURSE TOTAL:,17,9,1,1,0,28.0,3.5,1.0,0.0,0.0,0.0,0.0,29.0,,20211
3468,,COURSE TOTAL:,3,2,1,0,0,6.0,3.333,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3478,,COURSE TOTAL:,31,15,0,0,0,46.0,3.673,1.0,0.0,0.0,0.0,0.0,47.0,,20211
3484,,COURSE TOTAL:,15,22,21,3,0,61.0,2.803,0.0,0.0,0.0,12.0,0.0,73.0,,20211
3492,,COURSE TOTAL:,179,41,15,8,2,245.0,3.5789999999999997,1.0,0.0,0.0,5.0,0.0,251.0,,20211
3498,,COURSE TOTAL:,25,32,2,0,0,59.0,3.389,0.0,0.0,0.0,4.0,0.0,63.0,,20211
3502,,COURSE TOTAL:,20,36,25,5,0,86.0,2.825,0.0,0.0,0.0,4.0,0.0,90.0,,20211
3506,,COURSE TOTAL:,64,3,0,0.1,0.2,67,3.955,1,0.3,0.4,0.5,0.6,68,Unnamed: 0,20211
3524,,COURSE TOTAL:,20,22,15,8,1,66.0,2.787,1.0,0.0,0.0,3.0,0.0,70.0,,20211
3528,,COURSE TOTAL:,6,24,8,0,0,38.0,2.947,0.0,0.0,0.0,9.0,0.0,47.0,,20211
3532,,COURSE TOTAL:,15,17,7,1,0,40,3.150,0.1,0.2,0.3,1.1,0.4,41,Unnamed: 0,20211
3546,,COURSE TOTAL:,17,29,2,0,0,48.0,3.312,0.0,0.0,0.0,0.0,0.0,48.0,,20211
3550,,COURSE TOTAL:,48,17,2,0,0,67.0,3.6860000000000004,6.0,0.0,0.0,0.0,0.0,73.0,,20211
3564,,COURSE TOTAL:,10,27,12,1,0,50.0,2.92,0.0,0.0,0.0,0.0,0.0,50.0,,20211
3574,,COURSE TOTAL:,35,4,2,0,0,41.0,3.804,0.0,0.0,0.0,0.0,0.0,41.0,,20211
3578,,COURSE TOTAL:,8,4,0,0,0,12.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20211
3586,,COURSE TOTAL:,31,15,3,0,0,49.0,3.571,0.0,0.0,0.0,2.0,0.0,51.0,,20211
3590,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3594,,COURSE TOTAL:,19,6,0,0,0,25.0,3.76,0.0,0.0,0.0,0.0,0.0,25.0,,20211
3598,,COURSE TOTAL:,23,14,5,0,0,42.0,3.428,0.0,0.0,0.0,5.0,0.0,47.0,,20211
3602,,COURSE TOTAL:,17,13,0,0,0,30.0,3.5660000000000003,0.0,0.0,0.0,0.0,0.0,30.0,,20211
3606,,COURSE TOTAL:,21,0,0,0,0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,,20211
3610,,COURSE TOTAL:,8,1,0,0,0,9.0,3.888,1.0,0.0,0.0,0.0,0.0,10.0,,20211
3614,,COURSE TOTAL:,18,15,2,0,0,35.0,3.457,0.0,0.0,0.0,2.0,0.0,37.0,,20211
3618,,COURSE TOTAL:,2,6,6,0,0,14.0,2.714,0.0,0.0,0.0,0.0,0.0,14.0,,20211
3622,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
3626,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,,20211
3638,,COURSE TOTAL:,112,23,3,0,1,139.0,3.762,0.0,0.0,0.0,1.0,0.0,140.0,,20211
3646,,COURSE TOTAL:,62,78,86,35,22,283.0,2.434,0.0,0.0,0.0,49.0,0.0,332.0,,20211
3656,,COURSE TOTAL:,32,50,22,0,3,107.0,3.009,0.0,0.0,0.0,11.0,0.0,118.0,,20211
3660,,COURSE TOTAL:,5,0,0,0,0,5.0,4.000,0.0,0.0,0.0,0.0,0.0,5.0,,20211
3664,,COURSE TOTAL:,15,1,0,1,0,17.0,Error,0.0,0.0,0.0,0.0,0.0,17.0,,20211
3678,,COURSE TOTAL:,136,133,116,19,6,410.0,2.912,0.0,0.0,0.0,54.0,0.0,464.0,,20211
3684,,COURSE TOTAL:,27,54,27.1,5,5.1,118,2.788,0,0.1,0.2,8,0.3,126,Unnamed: 0,20211
3722,,COURSE TOTAL:,250,34,0,0,0,284.0,3.88,0.0,0.0,0.0,0.0,0.0,284.0,,20211
3728,,COURSE TOTAL:,62,34,20,1,3,120.0,3.258,0.0,0.0,0.0,6.0,0.0,126.0,,20211
3738,,COURSE TOTAL:,111,145,48,1,1,306.0,3.1889999999999996,0.0,0.0,0.0,1.0,0.0,307.0,,20211
3776,,COURSE TOTAL:,229,60,14,2,0,305.0,3.6910000000000003,0.0,0.0,0.0,0.0,0.0,305.0,,20211
3782,,COURSE TOTAL:,32,46,30,4,2,114.0,2.8939999999999997,0.0,0.0,0.0,12.0,0.0,126.0,,20211
3816,,COURSE TOTAL:,94,153,51,3,1,302.0,3.112,0.0,0.0,0.0,4.0,0.0,306.0,,20211
3826,,COURSE TOTAL:,44,117,44,8,2,215.0,2.897,0.0,0.0,0.0,9.0,0.0,224.0,,20211
3846,,COURSE TOTAL:,215,11,2,0,0,228.0,3.9339999999999997,0.0,0.0,0.0,1.0,0.0,229.0,,20211
3856,,COURSE TOTAL:,99,14,0,0,0,113.0,3.8760000000000003,0.0,0.0,0.0,1.0,0.0,114.0,,20211
3882,,COURSE TOTAL:,224,47,2,0,0,273.0,3.813,0.0,0.0,0.0,0.0,0.0,273.0,,20211
3894,,COURSE TOTAL:,43,72,5,0,0,120.0,3.3160000000000003,0.0,0.0,0.0,0.0,0.0,120.0,,20211
3898,,COURSE TOTAL:,12,4,1,1,1,19.0,3.315,0.0,0.0,0.0,0.0,0.0,19.0,,20211
3902,,COURSE TOTAL:,4,3,3,0,2,12.0,2.583,0.0,0.0,0.0,6.0,0.0,18.0,,20211
3906,,COURSE TOTAL:,16,22,9,0,2,49.0,3.02,0.0,0.0,0.0,6.0,0.0,55.0,,20211
3912,,COURSE TOTAL:,47,55,21,1,3,127.0,3.1180000000000003,0.0,0.0,0.0,2.0,0.0,129.0,,20211
3916,,COURSE TOTAL:,76,12,2,0,0.1,90,3.822,0.2,0.3,0.4,0.5,0.6,90.1,Unnamed: 0,20211
3920,,COURSE TOTAL:,22,12,2,0,0,36.0,3.555,0.0,0.0,0.0,0.0,0.0,36.0,,20211
3924,,COURSE TOTAL:,87,5,3,0,0,95.0,3.884,0.0,0.0,0.0,3.0,0.0,98.0,,20211
3928,,COURSE TOTAL:,37,5,2,0,0,44.0,3.795,0.0,0.0,0.0,0.0,0.0,44.0,,20211
3932,,COURSE TOTAL:,29,1,0,0,0,30.0,3.966,0.0,0.0,0.0,0.0,0.0,30.0,,20211
3936,,COURSE TOTAL:,9,3,1,0,0,13.0,3.615,0.0,0.0,0.0,0.0,0.0,13.0,,20211
3940,,COURSE TOTAL:,28,4,1,0,0.1,33,3.818,0.2,0.3,0.4,1.1,0.5,34,Unnamed: 0,20211
3944,,COURSE TOTAL:,10,18,3,0,0,31.0,3.225,0.0,0.0,0.0,1.0,0.0,32.0,,20211
3948,,COURSE TOTAL:,4,6,1,0,0,11.0,3.272,0.0,0.0,0.0,0.0,0.0,11.0,,20211
3952,,COURSE TOTAL:,15,18,0,0,0,33.0,3.4539999999999997,0.0,0.0,0.0,1.0,0.0,34.0,,20211
3964,,COURSE TOTAL:,173,121,22,8,0,324,3.416,3,0.1,0.2,42,0.3,369,Unnamed: 0,20211
3980,,COURSE TOTAL:,52,33,1,0,0,86.0,3.593,0.0,0.0,0.0,0.0,0.0,86.0,,20211
3984,,COURSE TOTAL:,9,10,3,1,0,23.0,3.173,0.0,0.0,0.0,1.0,0.0,24.0,,20211
3988,,COURSE TOTAL:,10,8,1,0,1.1,20,3.300,1.2,0.1,0.2,2,0.3,23,Unnamed: 0,20211
3994,,COURSE TOTAL:,41,58,18,1,0,118.0,3.177,0.0,0.0,0.0,3.0,0.0,121.0,,20211
3998,,COURSE TOTAL:,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,,20211
4016,,COURSE TOTAL:,125,173,82,15,1,396.0,3.025,1.0,0.0,0.0,26.0,1.0,424.0,,20211
4020,,COURSE TOTAL:,35,0,0,0,0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,,20211
4024,,COURSE TOTAL:,19,9,8,0,0,36.0,3.305,0.0,0.0,0.0,3.0,0.0,39.0,,20211
4028,,COURSE TOTAL:,4,11,0,0,0,15.0,3.266,1.0,0.0,0.0,0.0,0.0,16.0,,20211
4032,,COURSE TOTAL:,13,8,0,0,0,21.0,3.6189999999999998,0.0,0.0,0.0,0.0,0.0,21.0,,20211
4036,,COURSE TOTAL:,6,6,1,0,0,13.0,3.384,0.0,0.0,0.0,2.0,0.0,15.0,,20211
4040,,COURSE TOTAL:,8,2,0,0,0,10.0,3.8,0.0,0.0,0.0,3.0,0.0,13.0,,20211
4044,,COURSE TOTAL:,6,7,5,0,0,18.0,3.055,0.0,0.0,0.0,3.0,0.0,21.0,,20211
4048,,COURSE TOTAL:,11,14,0,0,0,25.0,3.44,0.0,0.0,0.0,0.0,0.0,25.0,,20211
4052,,COURSE TOTAL:,13,10,1,0,0,24.0,3.5,0.0,0.0,0.0,0.0,0.0,24.0,,20211
4056,,COURSE TOTAL:,21,1,0,0,0,22.0,3.9539999999999997,0.0,0.0,0.0,0.0,0.0,22.0,,20211
4060,,COURSE TOTAL:,12,9,0,0,0,21.0,3.571,0.0,0.0,0.0,1.0,0.0,22.0,,20211
4064,,COURSE TOTAL:,9,5,1,0,0,15.0,3.533,0.0,0.0,0.0,0.0,0.0,15.0,,20211
4068,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
4072,,COURSE TOTAL:,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,20211
4076,,COURSE TOTAL:,4,6,0,0,0,10.0,3.4,0.0,0.0,0.0,0.0,0.0,10.0,,20211
4080,,COURSE TOTAL:,3,5,0,0,0,8.0,3.375,0.0,0.0,0.0,0.0,0.0,8.0,,20211
4084,,COURSE TOTAL:,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,1.0,0.0,28.0,,20211
4088,,COURSE TOTAL:,6,6,0,0,0,12.0,3.5,0.0,0.0,0.0,0.0,0.0,12.0,,20211
4092,,COURSE TOTAL:,18,11,0,0,0,29.0,3.62,0.0,0.0,0.0,0.0,0.0,29.0,,20211
4098,,COURSE TOTAL:,24,1,0,0,0,25.0,3.96,1.0,0.0,0.0,0.0,0.0,26.0,,20211
4102,,COURSE TOTAL:,7,5,0,0,0,12.0,3.583,0.0,0.0,0.0,0.0,0.0,12.0,,20211
4106,,COURSE TOTAL:,5,6,1,0,0,12.0,3.333,0.0,0.0,0.0,2.0,0.0,14.0,,20211
4110,,COURSE TOTAL:,36,8,0,0.1,0.2,44,3.818,1,0.3,0.4,0.5,0.6,45,Unnamed: 0,20211
4114,,COURSE TOTAL:,12,7,0,0,0,19.0,3.6310000000000002,0.0,0.0,0.0,0.0,0.0,19.0,,20211
4120,,COURSE TOTAL:,18,2,0,0,0,20.0,3.9,0.0,0.0,0.0,0.0,0.0,20.0,,20211
4124,,COURSE TOTAL:,21,1,0,0,0,22.0,3.9539999999999997,0.0,0.0,0.0,0.0,0.0,22.0,,20211
4128,,COURSE TOTAL:,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,0.0,0.0,16.0,,20211
4132,,COURSE TOTAL:,6,8,0,0,1,15.0,3.2,0.0,0.0,0.0,0.0,0.0,15.0,,20211
4136,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,,20211
4140,,COURSE TOTAL:,17,4,1,0,0,22.0,3.727,0.0,0.0,0.0,0.0,0.0,22.0,,20211
4144,,COURSE TOTAL:,25,11,0,0,0,36.0,3.694,0.0,0.0,0.0,0.0,0.0,36.0,,20211
4148,,COURSE TOTAL:,26,7,5,0,0,38.0,3.552,0.0,0.0,0.0,0.0,0.0,38.0,,20211
4152,,COURSE TOTAL:,26,7,3,1,3,40.0,3.3,0.0,0.0,0.0,1.0,0.0,41.0,,20211
4156,,COURSE TOTAL:,13,16,10,2,2,43.0,2.8369999999999997,0.0,0.0,0.0,1.0,0.0,44.0,,20211
4162,,COURSE TOTAL:,33,23,7,2,0,65.0,3.338,0.0,0.0,0.0,1.0,0.0,66.0,,20211
4174,,COURSE TOTAL:,5,24,35,2,5,71.0,2.309,2.0,0.0,0.0,0.0,0.0,73.0,,20211
4178,,COURSE TOTAL:,36,22,6,0,1,65.0,3.415,13.0,0.0,0.0,2.0,0.0,80.0,,20211
4182,,COURSE TOTAL:,15,9,8,7,2,41.0,2.682,0.0,0.0,0.0,3.0,0.0,44.0,,20211
4186,,COURSE TOTAL:,15,21,22,3,4,65.0,2.615,1.0,0.0,0.0,3.0,0.0,69.0,,20211
4192,,COURSE TOTAL:,41,11,7,0,0,59.0,3.576,1.0,0.0,0.0,0.0,0.0,60.0,,20211
4196,,COURSE TOTAL:,22,1,0,0,0,23.0,3.9560000000000004,0.0,0.0,0.0,0.0,0.0,23.0,,20211
4200,,COURSE TOTAL:,12,5,2,0,0,19.0,3.5260000000000002,1.0,0.0,0.0,1.0,0.0,21.0,,20211
4204,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
4208,,COURSE TOTAL:,5,2,0,0,0,7.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,7.0,,20211
4212,,COURSE TOTAL:,17,4,0,0,0,21.0,3.8089999999999997,0.0,0.0,0.0,0.0,0.0,21.0,,20211
4216,,COURSE TOTAL:,22,4,0,0,0,26.0,3.846,1.0,0.0,0.0,0.0,0.0,27.0,,20211
4222,,COURSE TOTAL:,16,3,0,0,0,19.0,3.842,0.0,0.0,0.0,0.0,0.0,19.0,,20211
4226,,COURSE TOTAL:,16,1,0,0,0,17.0,3.9410000000000003,0.0,0.0,0.0,0.0,0.0,17.0,,20211
4230,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
4234,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
4238,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,0.0,0.0,0.0,1.0,0.0,8.0,,20211
4242,,COURSE TOTAL:,11,5,2,0,0,18.0,3.5,0.0,0.0,0.0,0.0,0.0,18.0,,20211
4246,,COURSE TOTAL:,34,14,2,0,0,50.0,3.64,0.0,0.0,0.0,0.0,0.0,50.0,,20211
4252,,COURSE TOTAL:,11,16,16,4,0,47.0,2.7230000000000003,0.0,0.0,0.0,1.0,0.0,48.0,,20211
4256,,COURSE TOTAL:,5,7,3,0,0,15.0,3.133,0.0,0.0,0.0,1.0,0.0,16.0,,20211
4266,,COURSE TOTAL:,12,17,8,0,2,39.0,2.948,0.0,0.0,0.0,0.0,0.0,39.0,,20211
4272,,COURSE TOTAL:,20,23,4,1,0,48.0,3.2910000000000004,0.0,0.0,0.0,1.0,0.0,49.0,,20211
4276,,COURSE TOTAL:,3,5,10,0,1,19.0,2.4730000000000003,0.0,0.0,0.0,5.0,0.0,24.0,,20211
4282,,COURSE TOTAL:,7,20,17,0,2,46.0,2.6519999999999997,0.0,0.0,0.0,1.0,0.0,47.0,,20211
4288,,COURSE TOTAL:,19,15,9,2,0,45,3.133,0.1,0.2,0.3,7,0.4,52,Unnamed: 0,20211
4294,,COURSE TOTAL:,15,10,4,2,0,31.0,3.225,0.0,0.0,0.0,0.0,0.0,31.0,,20211
4300,,COURSE TOTAL:,18,15,3,0,0,36.0,3.4160000000000004,0.0,0.0,0.0,0.0,0.0,36.0,,20211
4308,,COURSE TOTAL:,21,12,2,0,0,35.0,3.542,1.0,0.0,0.0,0.0,0.0,36.0,,20211
4314,,COURSE TOTAL:,2,10,5,0,0,17.0,2.823,0.0,0.0,0.0,2.0,0.0,19.0,,20211
4318,,COURSE TOTAL:,7,2,0,0,0,9.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,9.0,,20211
4322,,COURSE TOTAL:,4,1,0,1,0,6.0,3.333,0.0,0.0,0.0,0.0,0.0,6.0,,20211
4328,,COURSE TOTAL:,8,5,0,0,0,13.0,3.615,0.0,0.0,0.0,0.0,0.0,13.0,,20211
4332,,COURSE TOTAL:,3,3,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,6.0,,20211
4338,,COURSE TOTAL:,8,7,0,0,0,15.0,3.533,1.0,0.0,0.0,0.0,0.0,16.0,,20211
4348,,COURSE TOTAL:,21,11,4,0,1,37.0,3.378,0.0,0.0,0.0,1.0,0.0,38.0,,20211
4352,,COURSE TOTAL:,11,8,2,0,0,21.0,3.428,0.0,0.0,0.0,1.0,0.0,22.0,,20211
4364,,COURSE TOTAL:,24,17,13,1,3,58.0,3.0,0.0,0.0,0.0,6.0,0.0,64.0,,20211
4372,,COURSE TOTAL:,7,11,12,4,5,39.0,2.282,0.0,0.0,0.0,7.0,0.0,46.0,,20211
4378,,COURSE TOTAL:,6,10,10,8,2,36.0,2.2769999999999997,0.0,0.0,0.0,14.0,0.0,50.0,,20211
4390,,COURSE TOTAL:,22,24,7,1,2,56.0,3.125,0.0,0.0,0.0,3.0,0.0,59.0,,20211
4394,,COURSE TOTAL:,27,2,3,1,0,33.0,3.6660000000000004,0.0,0.0,0.0,1.0,0.0,34.0,,20211
4400,,COURSE TOTAL:,12,25,11,1,0,49,2.979,0.1,0.2,0.3,1.1,0.4,50,Unnamed: 0,20211
4404,,COURSE TOTAL:,14,19,15,0,0,48.0,2.9789999999999996,0.0,0.0,0.0,0.0,0.0,48.0,,20211
4408,,COURSE TOTAL:,14,30,2,2,0,48.0,3.1660000000000004,0.0,0.0,0.0,1.0,0.0,49.0,,20211
4418,,COURSE TOTAL:,7,19,22,1,2,51.0,2.549,0.0,0.0,0.0,1.0,0.0,52.0,,20211
4424,,COURSE TOTAL:,9,13,21,8,1,52,2.403,0,0.1,0.2,19,0.3,71,Unnamed: 0,20211
4428,,COURSE TOTAL:,33,26,3,0,0,62.0,3.483,0.0,0.0,0.0,0.0,0.0,62.0,,20211
4432,,COURSE TOTAL:,9,21,12,2,2,46.0,2.717,0.0,0.0,0.0,1.0,0.0,47.0,,20211
4438,,COURSE TOTAL:,42,7,1,0,0,50.0,3.82,0.0,0.0,0.0,0.0,0.0,50.0,,20211
4442,,COURSE TOTAL:,26,16,0,0,1,43.0,3.534,0.0,0.0,0.0,0.0,0.0,43.0,,20211
4446,,COURSE TOTAL:,6,1,1,1,0,9.0,3.333,0.0,0.0,0.0,0.0,0.0,9.0,,20211
4450,,COURSE TOTAL:,24,17,4,0,0,45.0,3.444,1.0,0.0,0.0,0.0,0.0,46.0,,20211
4454,,COURSE TOTAL:,12,1,0,2,0,15.0,3.533,0.0,0.0,0.0,0.0,0.0,15.0,,20211
4458,,COURSE TOTAL:,21,5,0,0,0,26.0,3.807,0.0,0.0,0.0,0.0,0.0,26.0,,20211
4462,,COURSE TOTAL:,10,4,0,0,0,14.0,3.714,0.0,0.0,0.0,0.0,0.0,14.0,,20211
4468,,COURSE TOTAL:,12,9,6,1,0,28.0,3.142,1.0,0.0,0.0,18.0,0.0,47.0,,20211
4472,,COURSE TOTAL:,9,0,0.1,0.2,0.3,9.1,4.000,0.4,0.5,0.6,0.7,0.8,9.2,Unnamed: 0,20211
4478,,COURSE TOTAL:,11,2,0,0,0,13.0,3.846,0.0,0.0,0.0,0.0,0.0,13.0,,20211
4482,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
4486,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
4490,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
4494,,COURSE TOTAL:,16,3,0,0,0,19.0,3.842,1.0,0.0,0.0,0.0,0.0,20.0,,20211
4498,,COURSE TOTAL:,6,0,0,0,1,7.0,3.428,0.0,0.0,0.0,0.0,0.0,7.0,,20211
4502,,COURSE TOTAL:,4,1,0,0,0,5.0,3.8,0.0,0.0,0.0,0.0,0.0,5.0,,20211
4506,,COURSE TOTAL:,5,1,0,0,0,6.0,3.833,0.0,0.0,0.0,0.0,0.0,6.0,,20211
4510,,COURSE TOTAL:,5,0,1,0,0,6.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,6.0,,20211
2,,COURSE TOTAL:,3,4,2,3,2,14.0,2.214,0.0,0.0,0.0,2.0,0.0,16.0,,20212
6,,COURSE TOTAL:,4,4,5,0,2,15.0,2.533,1.0,0.0,0.0,1.0,0.0,17.0,,20212
10,,COURSE TOTAL:,10,10,10,0,0,30.0,3.0,0.0,0.0,0.0,1.0,0.0,31.0,,20212
16,,COURSE TOTAL:,3,2,1,1,1,8.0,2.625,0.0,0.0,0.0,1.0,0.0,9.0,,20212
20,,COURSE TOTAL:,7,5,2,2,0,16.0,3.062,0.0,0.0,0.0,0.0,0.0,16.0,,20212
24,,COURSE TOTAL:,8,10,9,5,0,32.0,2.656,0.0,0.0,0.0,6.0,0.0,38.0,,20212
30,,COURSE TOTAL:,48,6,4,0,0,58.0,3.758,0.0,0.0,0.0,0.0,1.0,59.0,,20212
34,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20212
40,,COURSE TOTAL:,13,15,14,5,1,48.0,2.708,1.0,0.0,0.0,2.0,0.0,51.0,,20212
44,,COURSE TOTAL:,15,4,1,2,0,22.0,3.4539999999999997,0.0,0.0,0.0,2.0,0.0,24.0,,20212
48,,COURSE TOTAL:,14,1,0,0,0,15.0,3.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,,20212
52,,COURSE TOTAL:,26,6,3,1,0,36.0,3.583,0.0,0.0,0.0,1.0,0.0,37.0,,20212
56,,COURSE TOTAL:,22,4,2,0,0,28.0,3.714,0.0,0.0,0.0,0.0,0.0,28.0,,20212
60,,COURSE TOTAL:,13,16,8,0,0,37.0,3.135,0.0,0.0,0.0,1.0,0.0,38.0,,20212
64,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20212
70,,COURSE TOTAL:,17,33,6,1,0,57.0,3.157,0.0,0.0,0.0,2.0,0.0,59.0,,20212
74,,COURSE TOTAL:,4,9,11,0,0,24.0,2.708,0.0,0.0,0.0,2.0,0.0,26.0,,20212
78,,COURSE TOTAL:,5,11,2,0,0,18.0,3.1660000000000004,0.0,0.0,0.0,1.0,0.0,19.0,,20212
82,,COURSE TOTAL:,5,6,1,0,0,12.0,3.333,0.0,0.0,0.0,0.0,0.0,12.0,,20212
86,,COURSE TOTAL:,11,4,0,0,0,15.0,3.733,1.0,0.0,0.0,0.0,0.0,16.0,,20212
90,,COURSE TOTAL:,11,1,0,0,0,12.0,3.9160000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20212
96,,COURSE TOTAL:,21,7,0,0,0,28.0,3.75,0.0,0.0,0.0,0.0,0.0,28.0,,20212
100,,COURSE TOTAL:,4,7,8,0,0,19.0,2.7889999999999997,0.0,0.0,0.0,1.0,0.0,20.0,,20212
104,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20212
108,,COURSE TOTAL:,4,2,1,0,0,7.0,3.428,0.0,0.0,0.0,0.0,0.0,7.0,,20212
112,,COURSE TOTAL:,23,19,10,3,5,60.0,2.866,0.0,0.0,0.0,1.0,0.0,61.0,,20212
122,,COURSE TOTAL:,65,45,14,5,7,136.0,3.147,0.0,0.0,0.0,2.0,0.0,138.0,,20212
128,,COURSE TOTAL:,48,39,3,0,2,92.0,3.423,0.0,0.0,0.0,1.0,0.0,93.0,,20212
132,,COURSE TOTAL:,22,5,2,0,0,29.0,3.6889999999999996,0.0,0.0,0.0,3.0,0.0,32.0,,20212
138,,COURSE TOTAL:,25,0,2,0,1,28.0,3.714,2.0,0.0,0.0,0.0,0.0,30.0,,20212
164,,COURSE TOTAL:,110,133,31,2,5,281.0,3.213,0.0,0.0,0.0,3.0,0.0,284.0,,20212
170,,COURSE TOTAL:,21,14,3,0,0,38.0,3.4730000000000003,1.0,0.0,0.0,0.0,0.0,39.0,,20212
174,,COURSE TOTAL:,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,,20212
180,,COURSE TOTAL:,24,2,0,0,0,26.0,3.923,0.0,0.0,0.0,0.0,0.0,26.0,,20212
186,,COURSE TOTAL:,31,14,8,3,5,61.0,3.032,0.0,0.0,0.0,7.0,0.0,68.0,,20212
192,,COURSE TOTAL:,51,25,20,16,16,128.0,2.617,8.0,0.0,0.0,12.0,0.0,148.0,,20212
196,,COURSE TOTAL:,8,1,0,0,0,9.0,3.888,0.0,0.0,0.0,0.0,0.0,9.0,,20212
200,,COURSE TOTAL:,22,33,9,5,0,69.0,3.043,0.0,0.0,0.0,6.0,0.0,75.0,,20212
204,,COURSE TOTAL:,5,19,16,2,1,43.0,2.5810000000000004,0.0,0.0,0.0,9.0,0.0,52.0,,20212
208,,COURSE TOTAL:,15,6,0,0.1,0.2,21,3.714,0.3,0.4,0.5,0.6,0.7,21.1,Unnamed: 0,20212
214,,COURSE TOTAL:,21,15,7,2,3,48.0,3.02,1.0,0.0,0.0,1.0,0.0,50.0,,20212
218,,COURSE TOTAL:,14,12,11,5,2,44.0,2.7039999999999997,0.0,0.0,0.0,1.0,0.0,45.0,,20212
222,,COURSE TOTAL:,56,24,5,0,0,85.0,3.6,0.0,0.0,0.0,0.0,0.0,85.0,,20212
226,,COURSE TOTAL:,17,5,2,2,1,27.0,3.2960000000000003,0.0,0.0,0.0,0.0,0.0,27.0,,20212
230,,COURSE TOTAL:,24,6,0,0,0,30.0,3.8,0.0,0.0,0.0,0.0,0.0,30.0,,20212
234,,COURSE TOTAL:,18,1,0,0,0,19.0,3.947,1.0,0.0,0.0,1.0,0.0,21.0,,20212
246,,COURSE TOTAL:,20,15,10,1,1,47.0,3.1060000000000003,0.0,0.0,0.0,5.0,0.0,52.0,,20212
256,,COURSE TOTAL:,36,47,14,4,6,107.0,2.9619999999999997,0.0,0.0,0.0,2.0,0.0,109.0,,20212
262,,COURSE TOTAL:,10,8,8,0,0,26.0,3.076,0.0,0.0,0.0,0.0,0.0,26.0,,20212
