,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
4017,,ECEN-325-510,4,4,7,0,0,15.0,2.8,0.0,0.0,0.0,1.0,0.0,16.0,MOREIRA-TAMAYO O,20211
4018,,ECEN-325-511,7,6,0,0,0,13.0,3.5380000000000003,0.0,0.0,0.0,2.0,0.0,15.0,MOREIRA-TAMAYO O,20211
4019,,ECEN-325-512,4,8,1,0,0,13.0,3.23,0.0,0.0,0.0,2.0,0.0,15.0,MOREIRA-TAMAYO O,20211
4020,,ECEN-325-513,0,6,2,3,1,12.0,2.083,0.0,0.0,0.0,3.0,0.0,15.0,KARSILAYAN A,20211
4021,,ECEN-325-514,4,2,4,4,0,14.0,2.428,0.0,0.0,0.0,2.0,0.0,16.0,KARSILAYAN A,20211
4022,,ECEN-325-515,4,4,4,0,0,12.0,3.0,0.0,0.0,0.0,3.0,0.0,15.0,KARSILAYAN A,20211
4023,,ECEN-325-516,3,3,5,0,0,11.0,2.818,1.0,0.0,0.0,2.0,0.0,14.0,KARSILAYAN A,20211
4024,,ECEN-325-517,2,2,2,3,1,10.0,2.1,1.0,0.0,0.0,3.0,0.0,14.0,KARSILAYAN A,20211
4025,,ECEN-325-518,2,6,3,0,1,12.0,2.6660000000000004,0.0,0.0,0.0,3.0,0.0,15.0,KARSILAYAN A,20211
4026,,ECEN-326-501,4,6,2,0,0.1,12,3.166,0.2,0.3,0.4,3,0.5,15,ENTESARI K,20211
4027,,ECEN-326-502,6,3,2,2,0,13.0,3.0,0.0,0.0,0.0,3.0,0.0,16.0,ENTESARI K,20211
4028,,ECEN-326-503,9,3,2,0,0,14.0,3.5,0.0,0.0,0.0,2.0,0.0,16.0,ENTESARI K,20211
4029,,ECEN-333-501,69,24,3,2,0,98.0,3.6319999999999997,0.0,0.0,0.0,0.0,0.0,98.0,PARK H,20211
4030,,ECEN-340-501,16,17,9,3,1,46.0,2.9560000000000004,0.0,0.0,0.0,2.0,0.0,48.0,ENJETI P,20211
4031,,ECEN-340-502,30,27,16,0,0,73.0,3.1910000000000003,0.0,0.0,0.0,1.0,0.0,74.0,DAVIS K,20211
4032,,ECEN-350-200,3,1,0,1,0,5.0,3.2,0.0,0.0,0.0,0.0,0.0,5.0,LU M,20211
4033,,ECEN-350-501,1,4,4,0,1,10.0,2.4,0.0,0.0,0.0,0.0,0.0,10.0,LU M,20211
4034,,ECEN-350-502,7,3,3,1,0,14.0,3.142,0.0,0.0,0.0,1.0,0.0,15.0,LU M,20211
4035,,ECEN-350-503,7,5,3,0,0,15.0,3.266,0.0,0.0,0.0,1.0,0.0,16.0,LU M,20211
4036,,ECEN-350-504,3,9,1,2,0,15,2.866,0.1,0.2,0.3,0.4,0.5,15.1,LU M,20211
4037,,ECEN-350-505,3,6,1,1,3,14.0,2.3569999999999998,0.0,0.0,0.0,2.0,0.0,16.0,LU M,20211
4038,,ECEN-350-511,4,9,3,0,0,16.0,3.062,0.0,0.0,0.0,0.0,0.0,16.0,LU M,20211
4039,,ECEN-350-512,6,6,0,1,1,14.0,3.071,0.0,0.0,0.0,2.0,0.0,16.0,LU M,20211
4040,,ECEN-350-513,8,3,1,1,0,13.0,3.384,0.0,0.0,0.0,1.0,0.0,14.0,LU M,20211
4041,,ECEN-350-514,5,6,3,0,1,15.0,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,LU M,20211
4042,,ECEN-350-515,4,7,4,0,0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,LU M,20211
4043,,ECEN-370-501,20,19,7,0,1,47.0,3.2119999999999997,1.0,0.0,0.0,1.0,0.0,49.0,MADSEN C,20211
4044,,ECEN-370-502,62,31,0,0,0,93.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,93.0,KAMEOKA J,20211
4045,,ECEN-403-901,9,24,8,0,0,41.0,3.0239999999999996,0.0,0.0,0.0,0.0,0.0,41.0,TYLER J,20211
4046,,ECEN-403-902,18,22,6,0,1,47.0,3.1910000000000003,0.0,0.0,0.0,3.0,0.0,50.0,TYLER J,20211
4047,,ECEN-403-903,6,22,14,0,2,44,2.681,0.1,0.2,0.3,1,0.4,45,NOWKA K,20211
4048,,ECEN-404-901,23,27,2,0,0,52.0,3.403,0.0,0.0,0.0,0.0,0.0,52.0,KALAFATIS S,20211
4049,,ECEN-404-902,20,19,4,0,0,43.0,3.372,0.0,0.0,0.0,1.0,0.0,44.0,LUSHER J,20211
4050,,ECEN-404-903,16,13,0,0,0,29.0,3.551,0.0,0.0,0.0,0.0,0.0,29.0,LUSHER J,20211
4051,,ECEN-404-904,4,28,2,0,0,34.0,3.0580000000000003,0.0,0.0,0.0,0.0,0.0,34.0,LUSHER J,20211
4052,,ECEN-404-905,31,18,2,0,0,51.0,3.568,0.0,0.0,0.0,0.0,0.0,51.0,NOWKA K,20211
4053,,ECEN-404-975,4,2,0,0,0,6.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,6.0,NOWKA K,20211
4054,,ECEN-411-502,1,2,2,0,1,6.0,2.333,0.0,0.0,0.0,0.0,0.0,6.0,WRIGHT S,20211
4055,,ECEN-411-503,2,3,1,0,0,6.0,3.1660000000000004,0.0,0.0,0.0,0.0,0.0,6.0,WRIGHT S,20211
4056,,ECEN-411-504,2,4,0,0,0,6.0,3.333,0.0,0.0,0.0,0.0,0.0,6.0,WRIGHT S,20211
4057,,ECEN-411-505,2,3,0,0,0,5.0,3.4,0.0,0.0,0.0,0.0,0.0,5.0,WRIGHT S,20211
4058,,ECEN-412-200,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,RIGHETTI R,20211
4059,,ECEN-412-500,13,13,9,0,0,35.0,3.114,0.0,0.0,0.0,0.0,0.0,35.0,RIGHETTI R,20211
4060,,ECEN-415-500,24,23,2,0,0,49.0,3.448,0.0,0.0,0.0,2.0,0.0,51.0,XIE L,20211
4061,,ECEN-423-500,89,10,0,0,0,99.0,3.898,0.0,0.0,0.0,0.0,0.0,99.0,ZHANG X,20211
4062,,ECEN-424-500,24,28,11,0,0,63.0,3.2060000000000004,0.0,0.0,0.0,2.0,0.0,65.0,HOU I,20211
4063,,ECEN-425-500,14,16,5,3,0,38.0,3.0780000000000003,0.0,0.0,0.0,0.0,0.0,38.0,NGUYEN C,20211
4064,,ECEN-440-501,4,2,0,0.1,0.2,6,3.666,0.3,0.4,0.5,0.6,0.7,6.1,LIN P,20211
4065,,ECEN-440-502,3,3,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,6.0,LIN P,20211
4066,,ECEN-440-503,3,3,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,6.0,LIN P,20211
4067,,ECEN-440-504,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,LIN P,20211
4068,,ECEN-441-501,0,5,2,3,0,10.0,2.2,0.0,0.0,0.0,0.0,0.0,10.0,EHSANI M,20211
4069,,ECEN-441-502,2,5,2,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,EHSANI M,20211
4070,,ECEN-441-503,2,7,0,0,0,9.0,3.222,0.0,0.0,0.0,0.0,0.0,9.0,EHSANI M,20211
4071,,ECEN-441-504,2,3,3,0,1,9.0,2.555,0.0,0.0,0.0,0.0,0.0,9.0,EHSANI M,20211
4072,,ECEN-441-505,3,1,3,0,0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,EHSANI M,20211
4073,,ECEN-441-506,0,2,5,1,0,8.0,2.125,0.0,0.0,0.0,1.0,0.0,9.0,EHSANI M,20211
4074,,ECEN-445-500,9,3,8,2,1,23.0,2.739,0.0,0.0,0.0,5.0,0.0,28.0,MICHALSKI K,20211
4075,,ECEN-449-200,3,3,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,6.0,KHATRI S,20211
4076,,ECEN-449-502,2,4,4,0,0,10.0,2.8,0.0,0.0,0.0,0.0,0.0,10.0,KHATRI S,20211
4077,,ECEN-449-503,0,13,0,0,0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,KHATRI S,20211
4078,,ECEN-449-504,3,4,6,0,0,13.0,2.7689999999999997,0.0,0.0,0.0,0.0,0.0,13.0,KHATRI S,20211
4079,,ECEN-449-505,4,6,0,1,0,11.0,3.181,0.0,0.0,0.0,0.0,0.0,11.0,KHATRI S,20211
4080,,ECEN-449-506,2,7,3,0,0,12.0,2.9160000000000004,0.0,0.0,0.0,0.0,0.0,12.0,KHATRI S,20211
4081,,ECEN-449-507,1,4,2,1,0,8.0,2.625,0.0,0.0,0.0,1.0,0.0,9.0,KHATRI S,20211
4082,,ECEN-449-508,1,5,2,0,0,8.0,2.875,0.0,0.0,0.0,3.0,0.0,11.0,KHATRI S,20211
4083,,ECEN-449-509,2,4,2,2,0,10.0,2.6,0.0,0.0,0.0,0.0,0.0,10.0,KHATRI S,20211
4084,,ECEN-449-510,2,5,5,1,0,13.0,2.615,0.0,0.0,0.0,0.0,0.0,13.0,KHATRI S,20211
4085,,ECEN-449-511,4,5,2,0,0,11.0,3.181,0.0,0.0,0.0,1.0,0.0,12.0,KHATRI S,20211
4086,,ECEN-449-512,1,6,3,0,1,11.0,2.545,0.0,0.0,0.0,1.0,0.0,12.0,KHATRI S,20211
4087,,ECEN-454-501,4,3,1,0,3,11.0,2.454,0.0,0.0,0.0,2.0,0.0,13.0,CHOI S,20211
4088,,ECEN-454-502,2,3,5,0,1,11.0,2.454,0.0,0.0,0.0,1.0,0.0,12.0,CHOI S,20211
4089,,ECEN-454-503,3,5,5,0,0,13.0,2.846,0.0,0.0,0.0,1.0,0.0,14.0,CHOI S,20211
4090,,ECEN-454-504,7,3,2,0,1,13.0,3.153,0.0,0.0,0.0,1.0,0.0,14.0,CHOI S,20211
4091,,ECEN-454-505,7,3,1,0,1,12.0,3.25,0.0,0.0,0.0,3.0,0.0,15.0,CHOI S,20211
4092,,ECEN-454-506,7,3,2,0,0,12.0,3.4160000000000004,0.0,0.0,0.0,2.0,0.0,14.0,CHOI S,20211
4093,,ECEN-454-507,3,1,4,0,1,9.0,2.555,0.0,0.0,0.0,2.0,0.0,11.0,CHOI S,20211
4094,,ECEN-454-508,9,4,1,0,0,14.0,3.571,0.0,0.0,0.0,1.0,0.0,15.0,CHOI S,20211
4095,,ECEN-454-509,7,2,2,0,0,11.0,3.4539999999999997,0.0,0.0,0.0,3.0,0.0,14.0,CHOI S,20211
4096,,ECEN-454-510,8,3,3,0,1,15.0,3.133,0.0,0.0,0.0,1.0,0.0,16.0,CHOI S,20211
4097,,ECEN-454-511,4,1,3,0,3,11.0,2.272,0.0,0.0,0.0,2.0,0.0,13.0,CHOI S,20211
4098,,ECEN-454-512,5,5,3,0,1,14.0,2.928,0.0,0.0,0.0,0.0,0.0,14.0,CHOI S,20211
4099,,ECEN-455-501,5,10,1,1,0,17.0,3.117,0.0,0.0,0.0,1.0,0.0,18.0,SAVARI S,20211
4100,,ECEN-455-502,3,11,0,0,0,14.0,3.214,0.0,0.0,0.0,3.0,0.0,17.0,SAVARI S,20211
4101,,ECEN-460-501,11,2,2,0,0,15.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4102,,ECEN-460-502,12,3,0,0,0,15.0,3.8,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4103,,ECEN-460-503,11,2,2,0,0,15.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4104,,ECEN-460-504,11,2,0,1,1,15.0,3.4,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4105,,ECEN-460-505,4,7,3,1,0,15.0,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4106,,ECEN-460-506,9,5,0,0,1,15.0,3.4,0.0,0.0,0.0,0.0,0.0,15.0,BIRCHFIELD A,20211
4107,,ECEN-466-500,24,2,0,0,0,26.0,3.923,0.0,0.0,0.0,0.0,0.0,26.0,KISH L,20211
4108,,ECEN-470-500,7,7,5,4,1,24.0,2.625,0.0,0.0,0.0,4.0,0.0,28.0,RENTZEPIS P,20211
4109,,ECEN-471-501,4,2,4,0,0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,SILVA-MARTINEZ J,20211
4110,,ECEN-471-502,5,5,4,0,0,14.0,3.071,0.0,0.0,0.0,1.0,0.0,15.0,SILVA-MARTINEZ J,20211
4111,,ECEN-471-503,2,5,6,0,0,13.0,2.6919999999999997,0.0,0.0,0.0,1.0,0.0,14.0,SILVA-MARTINEZ J,20211
4112,,ECEN-471-504,5,4,5,0,0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,SILVA-MARTINEZ J,20211
4113,,ECEN-473-500,2,7,9,0,0,18.0,2.611,0.0,0.0,0.0,2.0,0.0,20.0,HARRIS H,20211
4114,,ECEN-477-502,2,1,2,0,0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,MADSEN C,20211
4115,,ECEN-477-503,2,4,1,0,0,7.0,3.142,0.0,0.0,0.0,0.0,0.0,7.0,MADSEN C,20211
4116,,ECEN-477-504,3,3.1,0,0.1,0.2,6,3.500,0.3,0.4,0.5,0.6,0.7,6.1,MADSEN C,20211
4117,,ECEN-489-500,4,1,0,0,0,5.0,3.8,0.0,0.0,0.0,1.0,0.0,6.0,HU J,20211
4118,,ECEN-489-501,2,2,0,0,1,5.0,2.8,0.0,0.0,0.0,1.0,0.0,6.0,HU J,20211
4119,,ECEN-489-502,2,4,2,0,0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,HU J,20211
4120,,ECEN-489-503,9,13,9,2,0,33.0,2.878,0.0,0.0,0.0,0.0,0.0,33.0,PARK S,20211
4121,,ECEN-489-504,9,9,8,2,0,28.0,2.892,0.0,0.0,0.0,5.0,0.0,33.0,RAJENDRAN J,20211
4122,,ECEN-491-502,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,CHAMBERLAND-,20211
4123,,ECEN-602-600,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,CANTRELL P,20211
4124,,ECEN-602-700,3,3,0,0,0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,6.0,CANTRELL P,20211
4125,,ECEN-607-601,3,2,0,0,0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,SILVA-MARTINEZ J,20211
4126,,ECEN-609-600,6,2,0,0,0,8.0,3.75,0.0,0.0,0.0,0.0,0.0,8.0,DATTA A,20211
4127,,ECEN-610-600,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,HOYOS S,20211
4128,,ECEN-619-600,46,6,0,0,0,52.0,3.884,0.0,0.0,0.0,0.0,0.0,52.0,ZHANG X,20211
4129,,ECEN-625-600,4,3,0,0,0,7.0,3.571,0.0,0.0,0.0,0.0,0.0,7.0,ENTESARI K,20211
4130,,ECEN-628-600,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,BHATTACHARYYA S,20211
4131,,ECEN-629-600,7,7,1,0,0,15.0,3.4,0.0,0.0,0.0,0.0,0.0,15.0,TIAN C,20211
4132,,ECEN-630-600,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,EHSANI M,20211
4133,,ECEN-637-600,9,1,0,0,0,10.0,3.9,0.0,0.0,0.0,0.0,0.0,10.0,NEVELS R,20211
4134,,ECEN-641-600,8,9,0,0,0,17.0,3.47,0.0,0.0,0.0,0.0,0.0,17.0,NGUYEN C,20211
4135,,ECEN-642-600,10,2,0,0,0,12.0,3.833,1.0,0.0,0.0,1.0,0.0,14.0,XIONG Z,20211
4136,,ECEN-643-600,5,5,0,0,0,10.0,3.5,0.0,0.0,0.0,0.0,0.0,10.0,SINGH C,20211
4137,,ECEN-644-600,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,XIONG Z,20211
4138,,ECEN-649-600,20,4,1,0,0,25.0,3.76,0.0,0.0,0.0,0.0,0.0,25.0,BRAGA NETO U,20211
4139,,ECEN-653-600,12,6,1,0,0,19.0,3.5780000000000003,0.0,0.0,0.0,0.0,0.0,19.0,LU M,20211
4140,,ECEN-676-600,13,16,0,0,0,29.0,3.448,0.0,0.0,0.0,1.0,0.0,30.0,KINSY M,20211
4141,,ECEN-679-600,2,3,3,0,0,8.0,2.875,0.0,0.0,0.0,1.0,0.0,9.0,KEZUNOVIC M,20211
4142,,ECEN-689-600,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,HU J,20211
4143,,ECEN-689-601,9,1,0,0.1,0.2,10,3.900,0.3,0.4,0.5,0.6,0.7,10.1,HU J,20211
4144,,ECEN-689-603,6,2,0,0,0,8.0,3.75,0.0,0.0,0.0,0.0,0.0,8.0,ZOU J,20211
4145,,ECEN-689-604,35,17,1,0,0,53.0,3.641,0.0,0.0,0.0,1.0,0.0,54.0,MANISSERI KALATHIL,20211
4146,,ECEN-689-605,9,2,2,0,0,13.0,3.5380000000000003,0.0,0.0,0.0,3.0,0.0,16.0,NARAYANAN K,20211
4147,,ECEN-689-606,20,1,0,0,0,21.0,3.952,0.0,0.0,0.0,0.0,0.0,21.0,GRATZ P,20211
4148,,ECEN-689-700,2,3,0,1,0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,NEVELS R,20211
4149,,ECEN-694-600,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,KAMEOKA J,20211
4150,,ECEN-715-600,7,2,0,0,0,9.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,9.0,XIE L,20211
4151,,ECEN-720-600,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,PALERMO S,20211
4152,,ECEN-755-600,27,10,0,0,0,37.0,3.7289999999999996,0.0,0.0,0.0,0.0,0.0,37.0,KUMAR P,20211
4153,,ECEN-756-600,13,6,0,0,0,19.0,3.6839999999999997,0.0,0.0,0.0,0.0,0.0,19.0,SHAKKOTTAI S,20211
4154,,ECEN-757-600,10,5,2,0,0,17.0,3.47,0.0,0.0,0.0,0.0,0.0,17.0,HOU I,20211
4155,,ECEN-759-500,7,1,0,0,0,8.0,3.875,0.0,0.0,0.0,0.0,0.0,8.0,RAJENDRAN J,20211
4156,,ECEN-776-600,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,KISH L,20211
4157,,ESET-210-500,5,4,4.1,0,0.1,13,3.076,0.2,0.3,0.4,2,0.5,15,FINK R,20211
4158,,ESET-210-501,2,3,3,1,0,9.0,2.6660000000000004,0.0,0.0,0.0,3.0,0.0,12.0,FINK R,20211
4159,,ESET-210-502,5,7,4,0,0,16.0,3.062,0.0,0.0,0.0,0.0,0.0,16.0,FINK R,20211
4160,,ESET-210-503,4,8,1,2,0,15.0,2.9330000000000003,0.0,0.0,0.0,1.0,0.0,16.0,FINK R,20211
4161,,ESET-210-504,1,3,2,2,1,9.0,2.1109999999999998,0.0,0.0,0.0,0.0,0.0,9.0,FINK R,20211
4162,,ESET-210-505,4,3,2,2,1,12.0,2.583,0.0,0.0,0.0,2.0,0.0,14.0,FINK R,20211
4163,,ESET-210-506,2,6,4,1,0,13.0,2.6919999999999997,0.0,0.0,0.0,0.0,0.0,13.0,FINK R,20211
4164,,ESET-210-507,6,5,2,1,2,16.0,2.75,0.0,0.0,0.0,1.0,0.0,17.0,FINK R,20211
4165,,ESET-210-508,4,2,2,1,0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,FINK R,20211
4166,,ESET-211-500,3,9,1,0,0,13.0,3.153,0.0,0.0,0.0,1.0,0.0,14.0,KAYA E,20211
4167,,ESET-211-501,4,8,2,0,0,14.0,3.142,0.0,0.0,0.0,0.0,0.0,14.0,KAYA E,20211
4168,,ESET-211-502,5,7,1,0,0,13.0,3.307,0.0,0.0,0.0,0.0,0.0,13.0,KAYA E,20211
4169,,ESET-211-503,3,7,3.1,0,0.1,13,3.000,0.2,0.3,0.4,2,0.5,15,KAYA E,20211
4170,,ESET-219-900,8,3,1,1,2,15.0,2.9330000000000003,0.0,0.0,0.0,1.0,0.0,16.0,PORTER L,20211
4171,,ESET-219-901,2,7,2,1,1,13.0,2.615,0.0,0.0,0.0,1.0,0.0,14.0,PORTER L,20211
4172,,ESET-219-902,9,2,3,0,1,15.0,3.2,0.0,0.0,0.0,1.0,0.0,16.0,PORTER L,20211
4173,,ESET-219-903,5,3,4,1,1,14.0,2.714,0.0,0.0,0.0,1.0,0.0,15.0,PORTER L,20211
4174,,ESET-219-904,4,4,6,0,0,14.0,2.8569999999999998,0.0,0.0,0.0,2.0,0.0,16.0,PORTER L,20211
4175,,ESET-219-905,6,2,2,1,4,15.0,2.333,0.0,0.0,0.0,1.0,0.0,16.0,PORTER L,20211
4176,,ESET-219-906,3,3,1,0,0,7.0,3.285,0.0,0.0,0.0,1.0,0.0,8.0,PORTER L,20211
4177,,ESET-219-907,5,3,3,4,0,15.0,2.6,0.0,0.0,0.0,1.0,0.0,16.0,PORTER L,20211
4178,,ESET-219-908,1,2,2,0,2,7.0,2.0,0.0,0.0,0.0,3.0,0.0,10.0,PORTER L,20211
4179,,ESET-269-500,5,8,1,2,0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,SARKER N,20211
4180,,ESET-269-501,5,6,1,0,0.1,12,3.333,0.2,0.3,0.4,1.1,0.5,13,SARKER N,20211
4181,,ESET-269-502,1,6,2,0,1,10.0,2.6,0.0,0.0,0.0,2.0,0.0,12.0,SARKER N,20211
4182,,ESET-269-503,10,3,1,0,0,14.0,3.642,0.0,0.0,0.0,2.0,0.0,16.0,SARKER N,20211
4183,,ESET-269-504,8,5,0,2,0,15.0,3.266,0.0,0.0,0.0,0.0,0.0,15.0,PORTER L,20211
4184,,ESET-269-505,5,8,3,0,0,16.0,3.125,0.0,0.0,0.0,0.0,0.0,16.0,PORTER L,20211
4185,,ESET-269-506,11,4,0,1,0,16.0,3.562,0.0,0.0,0.0,0.0,0.0,16.0,PORTER L,20211
4186,,ESET-269-507,10,4,2,0,0,16.0,3.5,0.0,0.0,0.0,0.0,0.0,16.0,PORTER L,20211
4187,,ESET-300-500,3,9,5,0,0,17.0,2.8819999999999997,0.0,0.0,0.0,0.0,0.0,17.0,BUCHANAN W,20211
4188,,ESET-300-501,7,8,3,0,1,19.0,3.052,0.0,0.0,0.0,1.0,0.0,20.0,BUCHANAN W,20211
4189,,ESET-300-502,5,7,5,0,0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,BUCHANAN W,20211
4190,,ESET-300-503,7,8,2,0,0,17.0,3.2939999999999996,0.0,0.0,0.0,1.0,0.0,18.0,BUCHANAN W,20211
4191,,ESET-300-504,4,10,3,0,1,18.0,2.888,0.0,0.0,0.0,0.0,0.0,18.0,BUCHANAN W,20211
4192,,ESET-300-505,7,9,1,0,0.1,17,3.352,0.2,0.3,0.4,1.1,0.5,18,BUCHANAN W,20211
4193,,ESET-300-506,7,9,2,0,0,18.0,3.2769999999999997,0.0,0.0,0.0,0.0,0.0,18.0,BUCHANAN W,20211
4194,,ESET-300-507,6,8,3,0,0,17.0,3.176,0.0,0.0,0.0,0.0,0.0,17.0,BUCHANAN W,20211
4195,,ESET-300-508,5,8,5,0,0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,BUCHANAN W,20211
4196,,ESET-300-509,6,10,1,1,0,18.0,3.1660000000000004,0.0,0.0,0.0,0.0,0.0,18.0,BUCHANAN W,20211
4197,,ESET-300-510,10,6,2,0,0,18.0,3.444,0.0,0.0,0.0,0.0,0.0,18.0,BUCHANAN W,20211
4198,,ESET-300-511,6,7,2,0,1,16.0,3.062,0.0,0.0,0.0,1.0,0.0,17.0,BUCHANAN W,20211
4199,,ESET-315-501,6,6,3,0,0,15.0,3.2,0.0,0.0,0.0,2.0,0.0,17.0,GOULART A,20211
4200,,ESET-315-502,5,10,3,0,0,18.0,3.111,0.0,0.0,0.0,0.0,0.0,18.0,GOULART A,20211
4201,,ESET-315-503,8,4,6,0,0,18.0,3.111,0.0,0.0,0.0,0.0,0.0,18.0,GOULART A,20211
4202,,ESET-315-504,5,10,2,0,0,17.0,3.176,0.0,0.0,0.0,1.0,0.0,18.0,GOULART A,20211
4203,,ESET-315-505,6,8,2,1,0,17.0,3.117,0.0,0.0,0.0,2.0,0.0,19.0,GOULART A,20211
4204,,ESET-319-501,14,2,1,0,0,17.0,3.764,0.0,0.0,0.0,0.0,0.0,17.0,AUCOIN B,20211
4205,,ESET-319-502,15,2,0,0,0,17.0,3.8819999999999997,0.0,0.0,0.0,0.0,0.0,17.0,AUCOIN B,20211
4206,,ESET-319-503,17,2,0,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,AUCOIN B,20211
4207,,ESET-319-504,13,3,0,1,0,17.0,3.647,0.0,0.0,0.0,0.0,0.0,17.0,AUCOIN B,20211
4208,,ESET-329-501,4,8,4,0,0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,ZHAN W,20211
4209,,ESET-329-502,4,6,5,0,0,15.0,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,ZHAN W,20211
4210,,ESET-329-503,6,2,2,0,0,10.0,3.4,0.0,0.0,0.0,1.0,0.0,11.0,ZHAN W,20211
4211,,ESET-329-504,4,8,2,1,0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,ZHAN W,20211
4212,,ESET-333-501,16,8,0,0,0,24.0,3.6660000000000004,0.0,0.0,0.0,1.0,0.0,25.0,LEONARD M,20211
4213,,ESET-333-502,13,11,0,0,0,24.0,3.5410000000000004,0.0,0.0,0.0,0.0,0.0,24.0,LEONARD M,20211
4214,,ESET-333-503,20,3,0,0.1,0.2,23,3.869,0.3,0.4,0.5,0.6,0.7,23.1,LEONARD M,20211
4215,,ESET-333-504,18,5,0,0,1,24.0,3.625,0.0,0.0,0.0,0.0,0.0,24.0,LEONARD M,20211
4216,,ESET-349-501,7,7,1,0,0,15.0,3.4,0.0,0.0,0.0,0.0,0.0,15.0,SARKER N,20211
4217,,ESET-349-502,3,6,3,1,0,13.0,2.846,0.0,0.0,0.0,1.0,0.0,14.0,SARKER N,20211
4218,,ESET-349-503,7,5,2,0,0,14.0,3.3569999999999998,0.0,0.0,0.0,0.0,0.0,14.0,SARKER N,20211
4219,,ESET-349-504,2,9,4,0,0,15.0,2.866,0.0,0.0,0.0,0.0,0.0,15.0,SARKER N,20211
4220,,ESET-349-505,2,5,3,1,1,12.0,2.5,0.0,0.0,0.0,1.0,0.0,13.0,SARKER N,20211
4221,,ESET-349-506,4,7,2,1,1,15.0,2.8,0.0,0.0,0.0,0.0,0.0,15.0,SARKER N,20211
4222,,ESET-349-507,2,4,3,0,0,9.0,2.888,0.0,0.0,0.0,0.0,0.0,9.0,SARKER N,20211
4223,,ESET-349-508,3,8,3,0,0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,SARKER N,20211
4224,,ESET-350-501,0,3,6,2,1,12.0,1.916,0.0,0.0,0.0,5.0,0.0,17.0,BOSSHARD J,20211
4225,,ESET-350-502,4,5,4.1,2,0,15,2.733,0.1,0.2,0.3,3,0.4,18,BOSSHARD J,20211
4226,,ESET-350-503,0,6,5,2,0,13.0,2.307,0.0,0.0,0.0,4.0,0.0,17.0,BOSSHARD J,20211
4227,,ESET-350-504,0,6,9,1,1,17.0,2.176,0.0,0.0,0.0,1.0,0.0,18.0,BOSSHARD J,20211
